no_seq_observation,id_reseau,date_observation,code_municipalite,nom,urgence,certitude,type,severite,etat,imprecision
"5143",legs02,2006/06/07 00:00:00,"99804",Mistissini,Inconnue,Observé,Feu de forêt,Extrême,Actuel,aucune
"5144",legs02,2006/06/13 00:00:00,"70035",Saint-Louis-de-Gonzague,Inconnue,Observé,Accident maritime,Mineure,Actuel,aucune
"5145",legs02,2006/06/14 00:00:00,"25213",Lévis,Inconnue,Observé,Incendie industriel,Mineure,Actuel,aucune
"5146",legs02,2006/06/16 00:00:00,"99025",Chibougamau,Inconnue,Observé,Feu de forêt,Importante,Actuel,aucune
"5147",legs02,2006/06/16 00:00:00,"99804",Mistissini,Inconnue,Observé,Feu de forêt,Extrême,Actuel,aucune
"5148",legs02,2006/06/29 00:00:00,"46112",Farnham,Inconnue,Observé,Orage violent,Mineure,Actuel,localisation
"5149",legs02,2006/07/02 00:00:00,"99060",Eeyou Istchee Baie-James,Inconnue,Observé,Feu de forêt,Mineure,Actuel,aucune
"5150",legs02,2006/07/04 00:00:00,"52080",Saint-Gabriel,Inconnue,Observé,Orage violent,Importante,Actuel,localisation
"5151",legs02,2006/07/04 00:00:00,"52085",Saint-Gabriel-de-Brandon,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5152",legs02,2006/07/05 00:00:00,"93040",Alma,Inconnue,Observé,Mouvement de terrain,Modérée,Actuel,aucune
"5153",legs02,2006/07/07 00:00:00,"13095",Pohénégamook,Inconnue,Observé,Autre,Mineure,Actuel,localisation
"5154",legs02,2006/07/12 00:00:00,"51080",Charette,Inconnue,Observé,Matières dangereuses,Modérée,Actuel,aucune
"5155",legs02,2006/07/15 00:00:00,"34128",Saint-Raymond,Inconnue,Observé,Orage violent,Mineure,Actuel,localisation
"5156",legs02,2006/07/15 00:00:00,"25213",Lévis,Inconnue,Observé,Accident ferroviaire,Mineure,Actuel,localisation
"5157",legs02,2006/07/18 00:00:00,"38010",Bécancour,Inconnue,Observé,Matières dangereuses,Mineure,Actuel,aucune
"5158",legs02,2006/07/25 00:00:00,"81017",Gatineau,Inconnue,Observé,Démonstration civile,Mineure,Actuel,aucune
"5159",legs02,2006/07/25 00:00:00,"93025",Hébertville-Station,Inconnue,Observé,Orage violent,Modérée,Actuel,localisation
"5160",legs02,2006/06/14 00:00:00,"34058",Deschambault-Grondines,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5161",legs02,2006/08/01 00:00:00,"37205",Sainte-Anne-de-la-Pérade,Inconnue,Observé,Feu urbain,Extrême,Actuel,localisation
"5162",legs02,2006/08/01 00:00:00,"81015",Gatineau,Inconnue,Observé,Feu urbain,Importante,Actuel,aucune
"5163",legs02,2006/08/01 00:00:00,"30080",Lac-Drolet,Inconnue,Observé,Tornade,Importante,Actuel,aucune
"5164",legs02,2006/08/01 00:00:00,"29013",Saint-Gédéon-de-Beauce,Inconnue,Observé,Tornade,Modérée,Actuel,localisation
"5165",legs02,2006/08/03 00:00:00,"81017",Gatineau,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5166",legs02,2006/08/17 00:00:00,"38010",Bécancour,Inconnue,Observé,Autre,Mineure,Actuel,aucune
"5167",legs02,2006/09/13 00:00:00,"66023",Montréal,Inconnue,Observé,Tir,Extrême,Actuel,aucune
"5168",legs02,2006/09/25 00:00:00,"94068",Saguenay,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"5169",legs02,2006/09/28 00:00:00,"94240",Saint-Honoré,Inconnue,Observé,Inondation,Importante,Actuel,aucune
"5170",legs02,2006/09/30 00:00:00,"65005",Laval,Inconnue,Observé,Autre,Extrême,Actuel,aucune
"5171",legs02,2006/10/04 00:00:00,"83100",Lytton,Inconnue,Observé,Démonstration civile,Mineure,Actuel,aucune
"5172",legs02,2006/10/11 00:00:00,"60028",L'Assomption,Inconnue,Observé,Matières dangereuses,Mineure,Actuel,aucune
"5173",legs02,2006/10/19 00:00:00,"66023",Montréal,Inconnue,Observé,Alimentation publique en eau potable,Importante,Actuel,aucune
"5174",legs02,2006/10/21 00:00:00,"29075",Saint-Georges,Inconnue,Observé,Inondation,Importante,Actuel,localisation
"5175",legs02,2006/10/21 00:00:00,"27028",Beauceville,Inconnue,Observé,Inondation,Importante,Actuel,localisation
"5176",legs02,2006/10/21 00:00:00,"29057",Saint-Côme - Linière,Inconnue,Observé,Inondation,Modérée,Actuel,localisation
"5177",legs02,2006/10/21 00:00:00,"94220",Ferland-et-Boilleau,Inconnue,Observé,Inondation,Modérée,Actuel,localisation
"5178",legs02,2006/10/21 00:00:00,"26030",Sainte-Marie,Inconnue,Observé,Inondation,Extrême,Actuel,localisation
"5179",legs02,2006/10/21 00:00:00,"27043",Saint-Joseph-de-Beauce,Inconnue,Observé,Inondation,Importante,Actuel,localisation
"5180",legs02,2006/10/21 00:00:00,"26048",Scott,Inconnue,Observé,Inondation,Importante,Actuel,localisation
"5181",legs02,2006/10/21 00:00:00,"19037",Armagh,Inconnue,Observé,Inondation,Mineure,Actuel,localisation
"5182",legs02,2006/10/21 00:00:00,"26015",Vallée-Jonction,Inconnue,Observé,Inondation,Importante,Actuel,localisation
"5183",legs02,2006/10/21 00:00:00,"31015",Disraeli,Inconnue,Observé,Inondation,Mineure,Actuel,localisation
"5184",legs02,2006/10/21 00:00:00,"24010",Pintendre,Inconnue,Observé,Inondation,Mineure,Actuel,localisation
"5185",legs02,2006/10/21 00:00:00,"95010",Sacré-Coeur,Inconnue,Observé,Inondation,Mineure,Actuel,localisation
"5186",legs02,2006/10/21 00:00:00,"39062",Victoriaville,Inconnue,Observé,Inondation,Mineure,Actuel,localisation
"5187",legs02,2006/10/21 00:00:00,"39060",Saint-Christophe-d'Arthabaska,Inconnue,Observé,Inondation,Mineure,Actuel,localisation
"5188",legs02,2006/10/21 00:00:00,"72032",Oka,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5189",legs02,2006/10/21 00:00:00,"41097",Weedon,Inconnue,Observé,Inondation,Extrême,Actuel,localisation
"5190",legs02,2006/10/21 00:00:00,"12055",Saint-Georges-de-Cacouna,Inconnue,Observé,Inondation,Mineure,Actuel,localisation
"5191",legs02,2006/10/23 00:00:00,"13035",Notre-Dame-du-Lac,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5192",legs02,2006/10/25 00:00:00,"03990",TNO aquatique de la MRC de La Côte-de-Gaspé,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
"5193",legs02,2006/10/25 00:00:00,"91025",Roberval,Inconnue,Observé,Alerte à la bombe,Mineure,Actuel,aucune
"5194",legs02,2006/10/29 00:00:00,"10043",Rimouski,Inconnue,Observé,Vent de tempête,Importante,Actuel,localisation
"5195",legs02,2006/11/07 00:00:00,"23060",Sainte-Foy,Inconnue,Observé,Alerte à la bombe,Mineure,Actuel,localisation
"5196",legs02,2006/10/26 00:00:00,"04010",Saint-Maxime-du-Mont-Louis,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5197",legs02,2006/11/23 00:00:00,"38010",Bécancour,Inconnue,Observé,Matières dangereuses,Mineure,Actuel,aucune
"5198",legs02,2006/12/08 00:00:00,"99095",Kuujjuaq,Inconnue,Observé,Écrasement d'avion,Mineure,Actuel,aucune
"5199",legs02,2006/12/11 00:00:00,"51020",Yamachiche,Inconnue,Observé,Matières dangereuses,Mineure,Actuel,localisation
"5200",legs02,2006/04/06 00:00:00,"33125",Leclercville,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"5201",legs02,2005/04/05 00:00:00,"94068",Saguenay,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5202",legs02,2006/04/12 00:00:00,"24020",Lévis,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"5203",legs02,2006/04/15 00:00:00,"61030",Notre-Dame-des-Prairies,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5204",legs02,2006/04/16 00:00:00,"95032",Longue-Rive,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5205",legs02,2006/04/26 00:00:00,"54100",Saint-Hugues,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"5206",legs02,2006/04/26 00:00:00,"94068",Saguenay,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5207",legs02,2006/04/19 00:00:00,"94068",Saguenay,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5208",legs02,2006/04/26 00:00:00,"95050",Colombier,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5209",legs02,2006/04/26 00:00:00,"95050",Colombier,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5210",legs02,2006/04/24 00:00:00,"04010",Saint-Maxime-du-Mont-Louis,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5211",legs02,2006/04/27 00:00:00,"93055",Labrecque,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5212",legs02,2006/05/01 00:00:00,"51045",Saint-Justin,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5213",legs02,2006/05/01 00:00:00,"62007",Saint-Félix-de-Valois,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5214",legs02,1998/11/12 00:00:00,"03010",Cloridorme,Inconnue,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,date
"5215",legs02,2006/05/02 00:00:00,"94210",L'Anse-Saint-Jean,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5216",legs02,2006/05/11 00:00:00,"37215",Sainte-Geneviève-de-Batiscan,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"5217",legs02,2006/03/01 00:00:00,"51015",Louiseville,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5218",legs02,2004/05/03 00:00:00,"39080",Warwick,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5219",legs02,2006/05/26 00:00:00,"24010",Pintendre,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5220",legs02,2006/04/21 00:00:00,"60028",L'Assomption,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5221",legs02,2006/05/31 00:00:00,"90012",La Tuque,Inconnue,Observé,Géomorphologique (ex. érosion),Mineure,Actuel,aucune
"5222",legs02,2006/05/31 00:00:00,"94068",Saguenay,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5223",legs02,2006/05/20 00:00:00,"72043",Saint-Placide,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5224",legs02,2006/05/31 00:00:00,"63030",Saint-Esprit,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5225",legs02,2006/06/02 00:00:00,"38070",Deschaillons-sur-Saint-Laurent,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5226",legs02,2006/06/09 00:00:00,"35045",Saint-Roch-de-Mékinac,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5227",legs02,2006/06/09 00:00:00,"55057",Richelieu,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5228",legs02,2006/05/20 00:00:00,"57035",Mont-Saint-Hilaire,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5229",legs02,2006/04/01 00:00:00,"49030",Saint-Lucien,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5230",legs02,2006/04/01 00:00:00,"35005",Notre-Dame-de-Montauban,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5231",legs02,2006/05/10 00:00:00,"95032",Longue-Rive,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5232",legs02,2006/07/04 00:00:00,"52085",Saint-Gabriel-de-Brandon,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5233",legs02,2006/07/09 00:00:00,"52095",Mandeville,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5234",legs02,2006/07/07 00:00:00,"50005",Sainte-Eulalie,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5235",legs02,2006/06/01 00:00:00,"62007",Saint-Félix-de-Valois,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5236",legs02,2006/07/18 00:00:00,"49075",Notre-Dame-du-Bon-Conseil,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5237",legs02,2006/07/18 00:00:00,"21045",Boischatel,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5238",legs02,2006/05/24 00:00:00,"21025",Beaupré,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"5239",legs02,2006/08/08 00:00:00,"46060",Sutton,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5240",legs02,2006/08/08 00:00:00,"46060",Sutton,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5242",legs02,2006/08/15 00:00:00,"94068",Saguenay,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5243",legs02,2006/08/17 00:00:00,"51015",Louiseville,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5244",legs02,2006/09/12 00:00:00,"25213",Lévis,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5245",legs02,2006/08/31 00:00:00,"50072",Nicolet,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5246",legs02,2006/09/14 00:00:00,"15065",Baie-Sainte-Catherine,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5247",legs02,2000/03/03 00:00:00,"50057",Sainte-Monique,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5248",legs02,2005/10/05 00:00:00,"38010",Bécancour,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5249",legs02,2006/05/24 00:00:00,"71083",Vaudreuil-Dorion,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5250",legs02,2006/10/20 00:00:00,"51020",Yamachiche,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"5251",legs02,2006/10/15 00:00:00,"27060",Tring-Jonction,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5252",legs02,2006/10/20 00:00:00,"19068",Saint-Henri,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5253",legs02,2006/11/22 00:00:00,"15035",Clermont,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"5254",legs02,2006/03/25 00:00:00,"60035",L'Épiphanie,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5255",legs02,2005/05/06 00:00:00,"02047",Port-Daniel - Gascons,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5256",legs02,2006/11/15 00:00:00,"12072",Rivière-du-Loup,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5257",legs02,2006/11/01 00:00:00,"61040",Saint-Ambroise-de-Kildare,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5258",legs02,2005/10/15 00:00:00,"70012",Sainte-Martine,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5259",legs02,2006/11/15 00:00:00,"95045",Forestville,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5260",legs02,2006/11/24 00:00:00,"91042",Saint-Félicien,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5261",legs02,2006/10/17 00:00:00,"91042",Saint-Félicien,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5262",legs02,2006/11/14 00:00:00,"91042",Saint-Félicien,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5263",legs02,2006/11/14 00:00:00,"91042",Saint-Félicien,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5264",legs02,2006/10/24 00:00:00,"72005",Saint-Eustache,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5265",legs02,2006/11/29 00:00:00,"95045",Forestville,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,localisation
"5266",legs02,2006/11/01 00:00:00,"61005",Saint-Paul,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,aucune
"5267",legs02,2005/08/31 00:00:00,"95010",Sacré-Coeur,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5268",legs02,2006/12/11 00:00:00,"95050",Colombier,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5269",legs02,2006/12/13 00:00:00,"50057",Sainte-Monique,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5270",legs02,2006/12/13 00:00:00,"50057",Sainte-Monique,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5271",legs02,2006/12/01 00:00:00,"96025",Pointe-Lebel,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5272",legs02,2006/01/01 00:00:00,"49030",Saint-Lucien,Inconnue,Observé,Mouvement de terrain,Mineure,Actuel,date
"5273",legs02,2007/04/12 00:00:00,"59020",Varennes,Inconnue,Observé,Accident maritime,Mineure,Actuel,aucune
"5274",legs02,2007/10/07 00:00:00,"99025",Chibougamau,Inconnue,Observé,Alerte à la bombe,Mineure,Actuel,aucune
"5275",legs02,2007/08/24 00:00:00,"66023",Montréal,Inconnue,Observé,Autre,Modérée,Actuel,aucune
"5276",legs02,2007/12/01 00:00:00,"70035",Saint-Louis-de-Gonzague,Inconnue,Observé,Autre,Mineure,Actuel,aucune
"5277",legs02,2007/03/02 00:00:00,"07910",Ruisseau-des-Mineurs,Inconnue,Observé,Démonstration civile,Mineure,Actuel,localisation
"5278",legs02,2007/03/12 00:00:00,"83902",Lac-Pythonga,Inconnue,Observé,Démonstration civile,Mineure,Actuel,aucune
"5279",legs02,2007/03/21 00:00:00,"80090",Montpellier,Inconnue,Observé,Démonstration civile,Mineure,Actuel,aucune
"5280",legs02,2007/01/07 00:00:00,"18050",Montmagny,Inconnue,Observé,Accident ferroviaire,Mineure,Actuel,aucune
"5281",legs02,2007/03/29 00:00:00,"69060",Godmanchester,Inconnue,Observé,Accident ferroviaire,Mineure,Actuel,aucune
"5282",legs02,2007/07/21 00:00:00,"90012",La Tuque,Inconnue,Observé,Accident ferroviaire,Mineure,Actuel,localisation
"5283",legs02,2007/03/22 00:00:00,"47025",Waterloo,Inconnue,Observé,Alimentation publique en eau potable,Mineure,Actuel,aucune
"5284",legs02,2007/06/15 00:00:00,"57030",Otterburn Park,Inconnue,Observé,Alimentation publique en eau potable,Modérée,Actuel,aucune
"5285",legs02,2007/05/14 00:00:00,"89040",Senneterre,Inconnue,Observé,Feu de forêt,Modérée,Actuel,aucune
"5286",legs02,2007/05/21 00:00:00,"89040",Senneterre,Inconnue,Observé,Feu de forêt,Modérée,Actuel,aucune
"5287",legs02,2007/05/25 00:00:00,"90012",La Tuque,Inconnue,Observé,Feu de forêt,Modérée,Actuel,aucune
"5288",legs02,2007/05/25 00:00:00,"94930",Mont-Valin,Inconnue,Observé,Feu de forêt,Mineure,Actuel,aucune
"5289",legs02,2007/05/26 00:00:00,"97007",Sept-Îles,Inconnue,Observé,Feu de forêt,Importante,Actuel,aucune
"5290",legs02,2007/06/16 00:00:00,"99060",Eeyou Istchee Baie-James,Inconnue,Observé,Feu de forêt,Mineure,Actuel,aucune
"5291",legs02,2007/01/19 00:00:00,"01020",Cap-aux-Meules,Inconnue,Observé,Incendie industriel,Modérée,Actuel,localisation
"5292",legs02,2007/08/29 00:00:00,"29013",Saint-Gédéon-de-Beauce,Inconnue,Observé,Incendie industriel,Mineure,Actuel,aucune
"5293",legs02,2007/12/19 00:00:00,"23025",Québec,Inconnue,Observé,Incendie industriel,Mineure,Actuel,aucune
"5294",legs02,2007/11/16 00:00:00,"70052",Salaberry-de-Valleyfield,Inconnue,Observé,Feu urbain,Modérée,Actuel,aucune
"5295",legs02,2007/03/15 00:00:00,"69060",Godmanchester,Inconnue,Observé,Inondation,Mineure,Actuel,localisation
"5296",legs02,2007/03/15 00:00:00,"69045",Hinchinbrooke,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
"5297",legs02,2007/04/23 00:00:00,"27050",Saint-Joseph-des-Érables,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
"5298",legs02,2007/04/23 00:00:00,"26015",Vallée-Jonction,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
"5299",legs02,2007/04/23 00:00:00,"26015",Vallée-Jonction,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
"5300",legs02,2007/04/23 00:00:00,"27028",Beauceville,Inconnue,Observé,Inondation,Modérée,Actuel,localisation
"5301",legs02,2007/04/23 00:00:00,"26048",Scott,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
"5302",legs02,2007/04/24 00:00:00,"27043",Saint-Joseph-de-Beauce,Inconnue,Observé,Inondation,Modérée,Actuel,localisation
"5303",legs02,2007/04/24 00:00:00,"23027",Québec,Inconnue,Observé,Inondation,Modérée,Actuel,aucune
"5304",legs02,2007/04/24 00:00:00,"26030",Sainte-Marie,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
"5305",legs02,2007/04/24 00:00:00,"62065",Saint-Côme,Inconnue,Observé,Inondation,Mineure,Actuel,localisation
"5306",legs02,2007/04/24 00:00:00,"62007",Saint-Félix-de-Valois,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
"5307",legs02,2007/04/24 00:00:00,"61030",Notre-Dame-des-Prairies,Inconnue,Observé,Inondation,Mineure,Actuel,localisation
"5308",legs02,2007/04/24 00:00:00,"62025",Saint-Alphonse-Rodriguez,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
"5309",legs02,2007/04/24 00:00:00,"52095",Mandeville,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
"5310",legs02,2007/04/24 00:00:00,"62075",Saint-Damien,Inconnue,Observé,Inondation,Modérée,Actuel,aucune
"5311",legs02,2007/04/24 00:00:00,"62015",Saint-Jean-de-Matha,Inconnue,Observé,Inondation,Importante,Actuel,aucune
"5312",legs02,2007/04/24 00:00:00,"62015",Saint-Jean-de-Matha,Inconnue,Observé,Inondation,Importante,Actuel,aucune
"5313",legs02,2007/04/24 00:00:00,"63060",Sainte-Julienne,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
"5314",legs02,2007/04/24 00:00:00,"62070",Sainte-Émélie-de-l'Énergie,Inconnue,Observé,Inondation,Mineure,Actuel,aucune
